Dv,MARCA,Material,Descripción,      Amount ,Unit,per,UoM,Empaque Mínimo,ABC Code,División.,Marca.
5C,Columbia Lighting,SCVM8-BP-L1-40ML-SFP-EU,Configurado Familia - SCVM," $2,526.53 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVM8-D-L1-SFA-EU,Configurado Familia - SCVM," $3,662.68 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
4B,KILLARK,LR77SA,"CORROSAFE7 2-1/2"" LR COND BDY", $127.40 ,USD,1,PZ,1 PZ,M,4B,KILLARK
4B,KILLARK,LR87,"DURALOY7 3"" LR COND BDY FE", $117.38 ,USD,1,PZ,1 PZ,M,4B,KILLARK
5C,Columbia Lighting,SCVM8-D-L1-SFP-EU,Configurado Familia - SCVM," $3,659.94 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
4B,KILLARK,LR97SA,"CORROSAFE7 3-1/2"" LR COND BDY", $200.86 ,USD,1,PZ,1 PZ,M,4B,KILLARK
5C,Columbia Lighting,SCVM8-N-L1-40LW-SFA-EU,Configurado Familia - SCVM," $2,243.07 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVM8-N-L1-40LW-SFP-EU,Configurado Familia - SCVM," $2,240.33 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVM8-N-L1-40ML-SFA-EU,Configurado Familia - SCVM," $2,264.89 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVM8-N-L1-40ML-SFP-EU,Configurado Familia - SCVM," $2,262.14 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVW4-D-L1-FA-EU,Configurado Familia - SCVW," $2,784.84 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVW4-D-L1-FP-EU,Configurado Familia - SCVW," $2,796.55 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVW4-N-L1-40L-FA-EU,Configurado Familia - SCVW," $2,384.13 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVW4-N-L1-40L-FP-EU,Configurado Familia - SCVW," $2,395.84 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVW4-N-L1-40M-FA-EU,Configurado Familia - SCVW," $3,105.00 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVW4-N-L1-40M-FP-EU,Configurado Familia - SCVW," $3,116.72 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
4B,KILLARK,LTCOMP15,SEAL COMPND 15G MCX050075 150/CS, $3.00 ,USD,1,PZ,1 PZ,M,4B,KILLARK
4B,KILLARK,LTCOMP35,SEAL COMPND 35G MCX100125 150/CS, $3.91 ,USD,1,PZ,1 PZ,M,4B,KILLARK
4B,KILLARK,LTCOMP55,SEAL COMPOUND 55G MCX150 100/CS, $5.08 ,USD,1,PZ,1 PZ,M,4B,KILLARK
4B,KILLARK,LTCOMP90,SEAL COMPOUND 90G MCX20S  75/CS, $8.85 ,USD,1,PZ,1 PZ,M,4B,KILLARK
5C,Columbia Lighting,SCVW4-N-L1-40MH-FA-EU,Configurado Familia - SCVW," $1,158.88 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SCVW4-N-L1-40MH-FP-EU,Configurado Familia - SCVW," $1,170.60 ",USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5E,Dual-Lite,SEDGW-SW69,Configurado Familia - SE, $320.56 ,USD,1,PZ,1 PZ,-,5E,Dual-Lite
5E,Dual-Lite,SEDRWEI-SW69,Configurado Familia - SE, $316.95 ,USD,1,PZ,1 PZ,-,5E,Dual-Lite
5E,Dual-Lite,SESGWEI-SW69,Configurado Familia - SE, $252.56 ,USD,1,PZ,1 PZ,-,5E,Dual-Lite
5E,Dual-Lite,SESGWE-SW69,Configurado Familia - SE, $227.28 ,USD,1,PZ,1 PZ,-,5E,Dual-Lite
5E,Dual-Lite,SESRWEI-SW69,Configurado Familia - SE, $232.82 ,USD,1,PZ,1 PZ,-,5E,Dual-Lite
5H,Outdoor,SG1-10-3K7-FT-UNV-DBT,Configurado Familia - SG, $246.81 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,SG1-10-3K7-FT-UNV-WH-PCU-CS,Configurado Familia - SG, $277.58 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,SG1-40-5K7-FT-UNV-DBT-PCU,Configurado Familia - SG, $349.20 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,SG2-50-5K7-FT-UNV-DBS,Configurado Familia - SG, $395.37 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,SG2-80-3K7-FT-UNV-DB-PCU,Configurado Familia - SG, $520.88 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,SG2-80-3K7-FT-UNV-DBT,Configurado Familia - SG, $483.37 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,SG2-80-4K7-FT-UNV-DBT,Configurado Familia - SG, $480.41 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,SG2-80-4K7-FT-UNV-DBT-CS,Configurado Familia - SG, $496.97 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,SG2-80-5K7-FT-UNV-DB-PCU,Configurado Familia - SG, $506.00 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,SG2-80-5K7-FT-UNV-DBT,Configurado Familia - SG, $483.37 ,USD,1,PZ,1 PZ,-,5H,Outdoor
4B,KILLARK,LUBG-6,GENERAL PURPOSE LUBRICANT, $27.51 ,USD,1,PZ,1 PZ,M,4B,KILLARK
4B,KILLARK,LUBT-2,THREAD LUBRICANT 2 OZ., $52.87 ,USD,1,PZ,1 PZ,M,4B,KILLARK
5R,Beacon,SLD/24L-55/5K7/UNV/3/PEC-277/FTS/BLT,Configurado Familia - SLD," $2,395.99 ",USD,1,PZ,1 PZ,-,5R,Beacon
3D,HCS,LUXSTATLS,LUXSTATLS, $103.13 ,USD,1,PZ,1 PZ,C,3D,HCS
3D,HCS,LUXSTATLSO,LUXSTATLSO, $115.37 ,USD,1,PZ,1 PZ,M,3D,HCS
5H,Outdoor,SLS-1000P-155,Configurado Familia - SLS1," $2,290.98 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5Q,AAL-Arch Area Ltg,SLVT-72L-500-3K7-5W-DL-LG-STND_MNT-UNV,Configurado Familia - SLVT2," $1,882.45 ",USD,1,PZ,1 PZ,-,5Q,AAL-Arch Area Ltg
5I,Industrial,LWLP30LU5KAWH,LWLP-30LU-5K-A-WH, Descontinuado ,USD,1,PZ,1 PZ,M,5I,Industrial
5I,Industrial,SNL4-40HL-EDU-CWH6,Configurado Familia - SNL, $845.09 ,USD,1,PZ,1 PZ,-,5I,Industrial
5I,Industrial,SNL4-40VW-EDU-CWH6,Configurado Familia - SNL, $832.75 ,USD,1,PZ,1 PZ,-,5I,Industrial
5I,Industrial,SNL4-50HL-ED1U-CWH12-LSP,Configurado Familia - SNL, $904.59 ,USD,1,PZ,1 PZ,-,5I,Industrial
5I,Industrial,SNL4-50HL-EDU-CWH12-LSP,Configurado Familia - SNL, $904.59 ,USD,1,PZ,1 PZ,-,5I,Industrial
5I,Industrial,SNL4-50HL-EU-CWH12-LSP,Configurado Familia - SNL, $858.56 ,USD,1,PZ,1 PZ,-,5I,Industrial
5I,Industrial,SNL4-50HL-EU-CWH6,Configurado Familia - SNL, $825.88 ,USD,1,PZ,1 PZ,-,5I,Industrial
5C,Columbia Lighting,SRP22-3050TMLG-EDU,Configurado Familia - SRP, $237.44 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SRP22-40MLG-EDU-PI,Configurado Familia - SRP, $170.70 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SRP24-50HLG-EDU,Configurado Familia - SRP, $232.12 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
3D,HCS,LX8471CBL500,LX8471CBL500," $1,430.95 ",USD,1,PZ,1 PZ,C,3D,HCS
3D,HCS,LXBC21LB18H1S,LXBC21LB18H1S," $5,846.50 ",USD,1,PZ,1 PZ,M,3D,HCS
5C,Columbia Lighting,SRP24-50HLG-EDU-PI,Configurado Familia - SRP, $232.12 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,SRP24-50MLHEG-EDU,Configurado Familia - SRP, $284.34 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,TCAT22-35VLG-EDU,Configurado Familia - TCAT, $162.85 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
3D,HCS,LXBC22LB42H1S,LXBC22LB42H1S, Descontinuado ,USD,1,PZ,1 PZ,M,3D,HCS
5C,Columbia Lighting,TCAT22-35VLG-EDU-ELL14,Configurado Familia - TCAT, $351.25 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,TCAT22-40VLG-EDU,Configurado Familia - TCAT, $162.85 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,TCAT22-50VLG-EDU,Configurado Familia - TCAT, $162.94 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5E,Dual-Lite,TRF-480-3-015-208,Configurado Familia - TRF," $95,659.31 ",USD,1,PZ,1 PZ,-,5E,Dual-Lite
5E,Dual-Lite,TRF-480-3-030-208,Configurado Familia - TRF," $148,643.52 ",USD,1,PZ,1 PZ,-,5E,Dual-Lite
5E,Dual-Lite,TRF-480-4-015-480,Configurado Familia - TRF," $97,025.00 ",USD,1,PZ,1 PZ,-,5E,Dual-Lite
5E,Dual-Lite,TRF-480-4-030-480,Configurado Familia - TRF," $151,184.84 ",USD,1,PZ,1 PZ,-,5E,Dual-Lite
5H,Outdoor,TRP2-24L-30-3K7-2-UNV-DBT,Configurado Familia - TRP2L, $631.97 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,TRP2-24L-30-4K7-2-UNV-DBT,Configurado Familia - TRP2L, $631.97 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,TRP2-32L-70-4K7-2-UNV-DBT,Configurado Familia - TRP2L, $664.23 ,USD,1,PZ,1 PZ,-,5H,Outdoor
5R,Beacon,TRV-D/36L-80/5K7/3/UNV/DBT,Configurado Familia - TRV, $847.18 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,TRV-D/48L-110/4K7/3/UNV/DBT,Configurado Familia - TRV, $724.78 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,TRV-D/48L-110/5K7/3/UNV/PCU/BLT,Configurado Familia - TRV, $950.27 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,TRV-D/60L-136/4K7/4F/UNV/DBT,Configurado Familia - TRV, $910.30 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,TRV-D/60L-136/5K7/4W/UNV/BLT,Configurado Familia - TRV, $922.20 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,TRV-D/60L-136/5K7/4W/UNV/DBT,Configurado Familia - TRV, $922.20 ,USD,1,PZ,1 PZ,-,5R,Beacon
5P,Kim Lighting,UR20/24L-25/3K7/FR/UNV/FM33/DB,Configurado Familia - UR20," $1,769.90 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5P,Kim Lighting,UR20/24L-25/3K7/FR/UNV/WB/DB/CLR/7PR-TL,Configurado Familia - UR20," $1,961.11 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5P,Kim Lighting,UR20/24L-65/4K7/5QM/UNV/FM33/BL,Configurado Familia - UR20," $1,757.92 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5P,Kim Lighting,UR20/56L-110/3K7/5QM/UNV/FM44/BL,Configurado Familia - UR20," $1,889.39 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5P,Kim Lighting,UR20/68L-115/4K8/5W/UNV/FM44/GT/HDL,Configurado Familia - UR20," $2,227.56 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5I,Industrial,UTB2-850-MM-EDU-WA16-WH-DLR,Configurado Familia - UTB, $768.76 ,USD,1,PZ,1 PZ,-,5I,Industrial
5I,Industrial,UTB2-850-MMHE-EDU-WA16-WH-N,Configurado Familia - UTB, $784.05 ,USD,1,PZ,1 PZ,-,5I,Industrial
5R,Beacon,VAS-Y-63L-440-5K7-5-120-6C-3C20,Configurado Familia - VAS," $3,111.84 ",USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VAS-Y-63L-5K7-5-6C,Configurado Familia - VAS," $2,012.31 ",USD,1,PZ,1 PZ,-,5R,Beacon
5H,Outdoor,VFS-Y-126L-880-3K7-2-277-3C,Configurado Familia - VFS," $4,375.92 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-3K7-3-277-3C,Configurado Familia - VFS," $4,375.92 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-3K7-5-277-3C,Configurado Familia - VFS," $4,375.92 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-4K7-5-120-6C-CD,Configurado Familia - VFS," $4,798.74 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K7-2-277-3C,Configurado Familia - VFS," $4,384.98 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K7-2-277-6C,Configurado Familia - VFS," $4,393.88 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K7-3-277-3C,Configurado Familia - VFS," $4,384.98 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K7-4-240-6C-CD,Configurado Familia - VFS," $4,785.40 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K7-4-277-3C,Configurado Familia - VFS," $4,384.98 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K7-4-480-3C,Configurado Familia - VFS," $4,400.37 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K7-5-277-12C,Configurado Familia - VFS," $4,541.50 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K7-5-277-3C,Configurado Familia - VFS," $4,375.92 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K8-2-240-3C-CD-LGC,Configurado Familia - VFS," $4,678.65 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K9-3-277-12C,Configurado Familia - VFS," $4,465.58 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-126L-880-5K9-4-240-6C-CD,Configurado Familia - VFS," $4,848.31 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-63L-440-5K7-3-240-12C,Configurado Familia - VFS," $3,242.61 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-63L-440-5K7-4-240-12C,Configurado Familia - VFS," $3,242.61 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-63L-440-5K7-4-277-3C,Configurado Familia - VFS," $3,045.58 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-63L-440-5K7-5-240-12C,Configurado Familia - VFS," $3,242.61 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-63L-440-5K7-5-277-3C,Configurado Familia - VFS," $3,045.58 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-63L-440-5K7-5-480-3C,Configurado Familia - VFS," $3,047.63 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-63L-440-5K9-4-277-12C,Configurado Familia - VFS," $3,094.70 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-63L-440-5K9-5-240-12C,Configurado Familia - VFS," $3,274.04 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-63L-440-5K9-5-277-12C,Configurado Familia - VFS," $3,094.70 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-84L-660-5K7-4-277-3C,Configurado Familia - VFS," $3,363.13 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-84L-660-5K9-3-277-12C,Configurado Familia - VFS," $3,422.77 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5H,Outdoor,VFS-Y-84L-660-5K9-5-347-12C,Configurado Familia - VFS," $3,424.82 ",USD,1,PZ,1 PZ,-,5H,Outdoor
5R,Beacon,VP-L/64L-135/5K7/2/UNV/MAF/7PR/DBT,Configurado Familia - VP-L," $1,263.48 ",USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-L/64L-135/5K7/3/UNV/A/7PR/DBT,Configurado Familia - VP-L," $1,183.18 ",USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-L/64L-135/5K7/3/UNV/A/7PR-TL/DBT,Configurado Familia - VP-L," $1,256.19 ",USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-L/64L-135/5K7/4W/UNV/A/7PR-TL/DBT,Configurado Familia - VP-L," $1,256.19 ",USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-L/80L-180/5K7/2/480/MAF/7PR/DBT,Configurado Familia - VP-L," $1,471.82 ",USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-L/96L-395/5K7/5QM/480/MAF/BLT,Configurado Familia - VP-L," $1,728.84 ",USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-S/24L-55/4K7/4W/UNV/A/BC/DBT,Configurado Familia - VP-S, $783.80 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-S/36L-65/5K7/2/UNV/MAF/DBT,Configurado Familia - VP-S, $867.01 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-S/36L-65/5K7/5R/UNV/MAF/7PR-TL/DBT,Configurado Familia - VP-S, $958.29 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-S/36L-65/AM/5W/UNV/A/DBT,Configurado Familia - VP-S, $876.52 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-S/36L-80/5K7/2/UNV/MAF/DBT,Configurado Familia - VP-S, $879.83 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-S/36L-80/5K7/5R/UNV/MAF/7PR-TL/DBT,Configurado Familia - VP-S, $977.25 ,USD,1,PZ,1 PZ,-,5R,Beacon
5R,Beacon,VP-S/48L-110/5K7/2/UNV/MAF/DBT,Configurado Familia - VP-S," $1,023.18 ",USD,1,PZ,1 PZ,-,5R,Beacon
5P,Kim Lighting,VRB1C/20L5KUV/BL/BR-C,Configurado Familia - VRB1C-LED," $1,898.47 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5P,Kim Lighting,VRB1C/20L5KUV/DB/BR-C,Configurado Familia - VRB1C-LED," $1,898.47 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5E,Dual-Lite,VRS3,Configurado Familia - VRS3, $149.59 ,USD,1,PZ,1 PZ,-,5E,Dual-Lite
5C,Columbia Lighting,VSY12-40MLHEG-EDU,Configurado Familia - VSY, $306.70 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,VSY22-40MLHEG-EDU,Configurado Familia - VSY, $337.83 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,VSY22-40MWHEG-EDU-NXS,Configurado Familia - VSY, $599.98 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,VSY22-40VLHEG-EDU,Configurado Familia - VSY, $347.76 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,VSY22-40VLHEG-EDU-ELL14,Configurado Familia - VSY, $634.99 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,VSY22-40VWHEG-EDU,Configurado Familia - VSY, $342.97 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,VSY24-40MLHEG-EDU,Configurado Familia - VSY, $486.08 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,VSY24-40VLHEG-EDU,Configurado Familia - VSY, $487.91 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5I,Industrial,VTH-5K-G-U-P2-G-GR,Configurado Familia - VTH, $309.27 ,USD,1,PZ,1 PZ,-,5I,Industrial
5I,Industrial,VTH-5K-G-U-P2-GR,Configurado Familia - VTH, $306.18 ,USD,1,PZ,1 PZ,-,5I,Industrial
5P,Kim Lighting,WD14D3E35/60L5K120/DB,Configurado Familia - WD14D-LED," $1,201.09 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5P,Kim Lighting,WDM/D/48L-105/3K7/4W/UNV/BL,Configurado Familia - WDM," $1,379.59 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5P,Kim Lighting,WDM/D/48L-130/3K7/4W/UNV/BL,Configurado Familia - WDM," $1,397.03 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5P,Kim Lighting,WP9L-LED-KIT3E35/120L4K120/DB,Configurado Familia - WP9L-LED-KIT," $1,176.16 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5P,Kim Lighting,WP9L-LED-KIT3E35/120L4K240/DB,Configurado Familia - WP9L-LED-KIT," $1,176.16 ",USD,1,PZ,1 PZ,-,5P,Kim Lighting
5C,Columbia Lighting,XEM2-117-RA-EU,Configurado Familia - XEM, $128.64 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,XEM2-217-RA-EU,Configurado Familia - XEM, $132.73 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,XEM4-232-RA-EU-EL,Configurado Familia - XEM, $259.41 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,XEM4-232-RA-EU-EL141,Configurado Familia - XEM, $306.27 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
5C,Columbia Lighting,XEM4-254-RA-EPU-EL5,Configurado Familia - XEM, $290.27 ,USD,1,PZ,1 PZ,-,5C,Columbia Lighting
4B,KILLARK,ZN109,"CONN 90DEG 1/2"" .50-.625 BROWN", $13.22 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS314,"CONN STR 1"" 1.125-1.250", $18.50 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS315,"CONN STR 1"" 1.250-1.375", $18.50 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS101,"CONN STR 1/2"" .062-.125 GREEN", $10.88 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS111,"CONN STR 1/2"" .750-.875 PURPLE", $14.39 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS512-EX,"CONN STR 1-1/2"" .875-1.00 EX", $57.75 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS622,"CONN STR 2"" 1.937-2.062", $130.30 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS623,"CONN STR 2"" 2.062-2.188", $131.87 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS623-EX,"CONN STR 2"" 2.062-2.188 EX", $316.31 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS725,"CONN STR 2-1/2"" 2.312-2.437", $127.91 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS825,"CONN STR 3"" 2.312-2.437", $138.79 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS202,"CONN STR 3/4"" .125-.187 ORANGE", $9.46 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,ZS210-EX,"CONN STR 3/4"" .625-.750 EX", $18.25 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,CG1250S,"CORD GRIP .125-.187 RED, 1/2"", STEEL", $5.69 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,CG1838S,"CORD GRIP .187-.312 BROWN, 3/8"", STEEL", $5.69 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,CG2575S,"CORD GRIP .250-.375 GREEN, 3/4"", STEEL", $8.90 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,CG3775S,"CORD GRIP .375-.500 PURPLE, 3/4"", STEEL", $8.90 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,CG62100S,"CORD GRIP .625-.750 ORANGE, 1"", STEEL", $12.30 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,CG6275S,"CORD GRIP .625-.750 ORANGE, 3/4"", STEEL", $8.95 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,CG128150S,"CORD GRIP 1.281-1.531 PINK, 1-1/2"", STL", $44.43 ,USD,1,PZ,1 PZ,-,4B,KILLARK
4B,KILLARK,CG153200S,"CORD GRIP 1.531-1.780 ORANGE, 2"", STEEL", $68.88 ,USD,1,PZ,1 PZ,-,4B,KILLARK
5E,Dual-Lite,93103125,CORDB, $34.68 ,USD,1,PZ,1 PZ,-,5E,Dual-Lite
4B,KILLARK,ZS108ZP,"CORDCON, STR ML.375-.500 BLUE,1/2"", STL", $13.78 ,USD,1,PZ,1 PZ,-,4B,KILLARK
3C,Premise,HC6GY05-FT,CORDON DE PARCHEO CAT 6 5 FT, $9.74 ,USD,1,PZ,1 PZ,-,3C,Premise
3C,Premise,HC6AB10-FT,CORDON DE PARCHEO CAT 6A AZUL  10  FT, $34.09 ,USD,1,PZ,1 PZ,-,3C,Premise
3C,Premise,HC6AB03-FT,CORDON DE PARCHEO CAT 6A AZUL 3 FT, $19.35 ,USD,1,PZ,1 PZ,-,3C,Premise
3C,Premise,HC6AB07-FT,CORDON DE PARCHEO CAT 6A AZUL 7 FT, $27.95 ,USD,1,PZ,1 PZ,-,3C,Premise
3C,Premise,HC6AGY07-FT,CORDON DE PARCHEO CAT 6A GRIS 7 FT, $27.64 ,USD,1,PZ,1 PZ,-,3C,Premise
3C,Premise,HC6AGY10-FT,CORDON DE PARCHEO CAT 6A10 FT GRAY, $26.97 ,USD,1,PZ,1 PZ,-,3C,Premise
3C,Premise,HC5EY10-FT,CORDON PARCHEO 5E AMARILLO 10FT, $15.02 ,USD,1,PZ,1 PZ,-,3C,Premise
3C,Premise,HC5EY15-FT,CORDON PARCHEO 5E AMARILLO 15FT, $19.14 ,USD,1,PZ,1 PZ,-,3C,Premise
3C,Premise,HC5EY07-FT,CORDON PARCHEO 5E AMARILLO 7FT, $6.40 ,USD,1,PZ,1 PZ,-,3C,Premise
